district,taluka,village
"S>T>RA","KOREGAON","Khadkhadwadi"
"S>T>RA","KOREGAON","Shendurjane"
"S>T>RA","KOREGAON","Nhavi kh."
"S>T>RA","KOREGAON","Bhaktawadi"
"S>T>RA","KOREGAON","Ghadagewadi (N.V.)"
"S>T>RA","KOREGAON","Dhumalwadi"
"S>T>RA","KOREGAON","Khed"
"S>T>RA","KOREGAON","Bhimnagar"
"S>T>RA","KOREGAON","Bagewadi"
"S>T>RA","KOREGAON","Borjaiwadi"
"S>T>RA","KOREGAON","Bhose"
"S>T>RA","KOREGAON","Tadawale s.koregaon"
"S>T>RA","KOREGAON","Chimangaon"
"S>T>RA","KOREGAON","Bodhewadi"
"S>T>RA","KOREGAON","Jalgaon"
"S>T>RA","KOREGAON","Asgaon"
"S>T>RA","KOREGAON","Bhandarmachi"
"S>T>RA","KOREGAON","Jamb bk."
"S>T>RA","KOREGAON","Sangavi"
"S>T>RA","KOREGAON","Chadvadi"
"S>T>RA","KOREGAON","Bobadewadi"
"S>T>RA","KOREGAON","Bhatamwadi"
"S>T>RA","KOREGAON","Gogavalewadi"
"S>T>RA","KOREGAON","Kathapur"
"S>T>RA","KOREGAON","Nigadi"
"S>T>RA","KOREGAON","Velang"
"S>T>RA","KOREGAON","Dudhi"
"S>T>RA","KOREGAON","Dhamner"
"S>T>RA","KOREGAON","Sasurve"
"S>T>RA","KOREGAON","Rahimatpur (M Cl)"
"S>T>RA","KOREGAON","Velu"
"S>T>RA","KOREGAON","Pimpri"
"S>T>RA","KOREGAON","Surli"
"S>T>RA","KOREGAON","Jaipur"
"S>T>RA","KOREGAON","Pawarwadi"
"S>T>RA","KOREGAON","Arvi"
"S>T>RA","KOREGAON","Kombadwadi"
"S>T>RA","KOREGAON","Durgalwadi"
"S>T>RA","KOREGAON","Rikibadarwadi"
"S>T>RA","KOREGAON","Nagzari"
"S>T>RA","KOREGAON","Kaloshi"
"S>T>RA","KOREGAON","Pimpode bk."
"S>T>RA","KOREGAON","Sarkalwadi"
"S>T>RA","KOREGAON","Chaudharwadi"
"S>T>RA","KOREGAON","Wagholi"
"S>T>RA","KOREGAON","Anpatwadi"
"S>T>RA","KOREGAON","Apshinge"
"S>T>RA","KOREGAON","Ambheri"
"S>T>RA","KOREGAON","Sap"
"S>T>RA","KOREGAON","Borgaon"
"S>T>RA","KOREGAON","Gujarwadi"
"S>T>RA","KOREGAON","Wathar kiroli"
"S>T>RA","KOREGAON","Kiroli"
"S>T>RA","KOREGAON","Targaon"
"S>T>RA","KOREGAON","Mohitewadi"
"S>T>RA","KOREGAON","Sathewadi"
"S>T>RA","KOREGAON","Nalavadewadi"
"S>T>RA","KOREGAON","Jaigaon"
"S>T>RA","KOREGAON","Kanherkhed"
"S>T>RA","JAOLI","Divdevwadi"
"S>T>RA","MAHABALESHWAR","Kotroshi"
"S>T>RA","MAHABALESHWAR","Shirnar"
"S>T>RA","JAOLI","Rangeghar"
"S>T>RA","JAOLI","Karedi t.kudal"
"S>T>RA","MAHABALESHWAR","Khambil pokale"
"S>T>RA","JAOLI","Bhivadi"
"S>T>RA","MAHABALESHWAR","Lakhwad"
"S>T>RA","JAOLI","Mamurdi"
"S>T>RA","JAOLI","Bhamghar"
"S>T>RA","JAOLI","Sangvi t. kudal"
"S>T>RA","JAOLI","Galdev"
"S>T>RA","MAHABALESHWAR","Kandat"
"S>T>RA","MAHABALESHWAR","Amshi"
"S>T>RA","JAOLI","Chorambe"
"S>T>RA","MAHABALESHWAR","Varsoli koli"
"S>T>RA","JAOLI","Mhate bk"
"S>T>RA","JAOLI","Songaon"
"S>T>RA","MAHABALESHWAR","Khambil chorge"
"S>T>RA","JAOLI","Dare bk."
"S>T>RA","JAOLI","Karanje"
"S>T>RA","JAOLI","Arde"
"S>T>RA","MAHABALESHWAR","Kharoshi"
"S>T>RA","JAOLI","Vadgare"
"S>T>RA","WAI","Mandhardeo"
"S>T>RA","WAI","Jambhali"
"S>T>RA","WAI","Gherakelanja"
"S>T>RA","WAI","Oholi"
"S>T>RA","WAI","Yeruli"
"S>T>RA","WAI","Kochalewadi"
"S>T>RA","WAI","Pirachiwadi"
"S>T>RA","WAI","Baleghar"
"S>T>RA","WAI","Vadoli"
"S>T>RA","WAI","Gundewadi"
"S>T>RA","WAI","Ambedara"
"S>T>RA","WAI","Duichivadi"
"S>T>RA","WAI","Pachputewadi"
"S>T>RA","WAI","Wadachiwadi"
"S>T>RA","MAN","Kalewadi (Naravane)"
"S>T>RA","MAN","Naravane"
"S>T>RA","MAN","Devapur"
"S>T>RA","MAN","Didwaghwadi (divad)"
"S>T>RA","MAN","Dhakani"
"S>T>RA","MAN","Gatewadi (Dhakani)"
"S>T>RA","MAN","Dorgewadi (Naravane)"
"S>T>RA","MAN","Shirtav"
"S>T>RA","MAN","Gangoti"
"S>T>RA","MAN","Palsavade"
"S>T>RA","MAN","Pulkoti"
"S>T>RA","MAN","Wadjal"
"S>T>RA","MAN","Panavan"
"S>T>RA","MAN","Kukudwad"
"S>T>RA","MAN","Valai"
"S>T>RA","MAN","Jambhulani"
"S>T>RA","MAN","Varkute malavadi"
"S>T>RA","MAN","Agaswadi"
"S>T>RA","MAN","Bangarwadi"
"S>T>RA","MAN","Pukalewadi"
"S>T>RA","WAI","Renawale"
"S>T>RA","WAI","Chandak"
"S>T>RA","WAI","Asare"
"S>T>RA","WAI","Anandpur"
"S>T>RA","WAI","Gadhavewadi"
"S>T>RA","WAI","Bopardi"
"S>T>RA","WAI","Abhepuri"
"S>T>RA","WAI","Gulumb"
"S>T>RA","WAI","Khavali"
"S>T>RA","WAI","Washivali"
"S>T>RA","WAI","Lohare"
"S>T>RA","WAI","Dhavadi"
"S>T>RA","WAI","Velang"
"S>T>RA","WAI","Satalewadi"
"S>T>RA","WAI","Vele"
"S>T>RA","WAI","Mungasewadi"
"S>T>RA","WAI","Kironde"
"S>T>RA","WAI","Kondhavale"
"S>T>RA","WAI","Vasole"
"S>T>RA","WAI","Panas"
"S>T>RA","WAI","Jor"
"S>T>RA","WAI","Varkhadwadi"
"S>T>RA","WAI","Dhom"
"S>T>RA","WAI","Pandewadi"
"S>T>RA","WAI","Bhivadi"
"S>T>RA","WAI","Kenjal"
"S>T>RA","WAI","Bhogaon"
"S>T>RA","WAI","Nandgane"
"S>T>RA","WAI","Ekasar"
"S>T>RA","WAI","Nhalewadi"
"S>T>RA","WAI","Golegaon"
"S>T>RA","WAI","Paratavadi"
"S>T>RA","WAI","Kondhavali  bk"
"S>T>RA","WAI","Pasarni"
"S>T>RA","WAI","Kondhavali kh"
"S>T>RA","WAI","Mugaon"
"S>T>RA","WAI","Kusgaon"
"S>T>RA","WAI","Golewadi"
"S>T>RA","WAI","Malatpur"
"S>T>RA","WAI","Gove"
"S>T>RA","WAI","Parkhandi"
"S>T>RA","WAI","Menavali"
"S>T>RA","WAI","Shendurjane"
"S>T>RA","WAI","Akoshi"
"S>T>RA","WAI","Shelarwadi"
"S>T>RA","WAI","Chandvadi (R.H.V.)"
"S>T>RA","WAI","Mohodekarwadi"
"S>T>RA","WAI","Asagaon"
"S>T>RA","WAI","Boriv"
"S>T>RA","WAI","Surur"
"S>T>RA","WAI","Vyahali"
"S>T>RA","WAI","Ulumb"
"S>T>RA","WAI","Sultanpur"
"S>T>RA","WAI","Balakavadi"
"S>T>RA","WAI","Vahagaon"
"S>T>RA","WAI","Dasvadi"
"S>T>RA","WAI","Kawathe"
"S>T>RA","WAI","Khanapur"
"S>T>RA","WAI","Vaigaon"
"S>T>RA","WAI","Wadkarwadi"
"S>T>RA","WAI","Chikhali"
"S>T>RA","WAI","Dhavali"
"S>T>RA","WAI","Dahyat"
"S>T>RA","WAI","Borgaon  Kh."
"S>T>RA","WAI","Songirwadi (Rural)"
"S>T>RA","WAI","Vithalwadi"
"S>T>RA","WAI","Borgaon    Bk."
"S>T>RA","WAI","Pande"
"S>T>RA","WAI","Ozarde"
"S>T>RA","WAI","Bopegaon"
"S>T>RA","WAI","Kanur"
"S>T>RA","WAI","Bavdhan"
"S>T>RA","WAI","Nagewadi"
"S>T>RA","WAI","Shirgaon"
"S>T>RA","WAI","Anavadi"
"S>T>RA","WAI","Darewadi"
"S>T>RA","WAI","Anpatwadi"
"S>T>RA","WAI","Kadegaon"
"S>T>RA","WAI","Pandharechiwadi"
"S>T>RA","WAI","Degaon"
"S>T>RA","WAI","Vyajawadi"
"S>T>RA","WAI","Asale"
"S>T>RA","WAI","Purna Vyahali (RHV)"
"S>T>RA","WAI","Malusurewadi"
"S>T>RA","WAI","Jambhulane"
"S>T>RA","WAI","Logadwadi"
"S>T>RA","WAI","Maparwadi / Vapanwadi"
"S>T>RA","WAI","Kikali"
"S>T>RA","WAI","Belamachi"
"S>T>RA","WAI","Panchwad"
"S>T>RA","WAI","Amrutwadi"
"S>T>RA","WAI","Chindhawali"
"S>T>RA","WAI","Khalachi Belmachi"
"S>T>RA","WAI","Jamb"
"S>T>RA","WAI","Udatare"
"S>T>RA","WAI","Kholvadi"
"S>T>RA","WAI","Bhivadi (R.H.V.)"
"S>T>RA","WAI","Khadaki"
"S>T>RA","WAI","Kalangwadi"
"S>T>RA","WAI","Rautwadi"
"S>T>RA","WAI","Nikamwadi"
"S>T>RA","WAI","Kalambhe"
"S>T>RA","WAI","Govedigar"
"S>T>RA","WAI","Virmade"
"S>T>RA","KHANDALA","Hartali"
"S>T>RA","KHANDALA","Shindewadi"
"S>T>RA","KHANDALA","Wing"
"S>T>RA","KHANDALA","Wadwadi"
"S>T>RA","KHANDALA","Rajewadi"
"S>T>RA","KHANDALA","Pisalwadi"
"S>T>RA","KHANDALA","Guthalwadi"
"S>T>RA","KHANDALA","Mane Colony"
"S>T>RA","KHANDALA","Palashi"
"S>T>RA","KHANDALA","Tondal"
"S>T>RA","KHANDALA","Mirje"
"S>T>RA","KHANDALA","Moh tarf shirwal"
"S>T>RA","KHANDALA","Bholi"
"S>T>RA","KHANDALA","Sangvi"
"S>T>RA","KHANDALA","Dhangarwadi"
"S>T>RA","KHANDALA","Loni"
"S>T>RA","KHANDALA","Wathar Bk."
"S>T>RA","KHANDALA","Atit"
"S>T>RA","KHANDALA","Bhade"
"S>T>RA","KHANDALA","Kanhavadi"
"S>T>RA","KHANDALA","Rui"
"S>T>RA","KHANDALA","Naigaon"
"S>T>RA","KHANDALA","Shivajinagar"
"S>T>RA","KHANDALA","Shekhmirwadi"
"S>T>RA","KHANDALA","Vadgaon"
"S>T>RA","KHANDALA","Pimpare Bk."
"S>T>RA","KHANDALA","Andori"
"S>T>RA","KHANDALA","Bhadavade"
"S>T>RA","KHANDALA","Kesurdi"
"S>T>RA","KHANDALA","Bavkalwadi"
"S>T>RA","KHANDALA","Javale"
"S>T>RA","KHANDALA","Karadwadi"
"S>T>RA","KHANDALA","Padegaon"
"S>T>RA","KHANDALA","Bavda"
"S>T>RA","KHANDALA","Karnavadi"
"S>T>RA","KHANDALA","Morve"
"S>T>RA","KHANDALA","Waghoshi"
"S>T>RA","KHANDALA","Mariachiwadi"
"S>T>RA","KHANDALA","Pargaon"
"S>T>RA","KHANDALA","Balu patlachiwadi"
"S>T>RA","KHANDALA","Lohom"
"S>T>RA","KHANDALA","Ahire"
"S>T>RA","KHANDALA","Kanheri"
"S>T>RA","KHANDALA","Ghadgewadi"
"S>T>RA","KHANDALA","Asawali"
"S>T>RA","KHANDALA","Lonand (NP)"
"S>T>RA","KHANDALA","Ajnuj"
"S>T>RA","KHANDALA","Mhavashi"
"S>T>RA","KHANDALA","Khandala (NP)"
"S>T>RA","KHANDALA","Zagalwadi"
"S>T>RA","KHANDALA","Ambarwadi"
"S>T>RA","KHANDALA","Limachiwadi"
"S>T>RA","KHANDALA","Sukhed"
"S>T>RA","KHANDALA","Dhawadwadi"
"S>T>RA","KHANDALA","Haripur"
"S>T>RA","KHANDALA","Ghatdare"
"S>T>RA","KHANDALA","Harali"
"S>T>RA","KHANDALA","Khed Bk."
"S>T>RA","KHANDALA","Nimbodi"
"S>T>RA","KHANDALA","Bori"
"S>T>RA","KHANDALA","Yelewadi"
"S>T>RA","KHANDALA","Padali"
"S>T>RA","KHANDALA","Koparde"
"S>T>RA","MAN","Mogarale"
"S>T>RA","MAN","Tondale"
"S>T>RA","MAN","Pachvad"
"S>T>RA","MAN","Varugad"
"S>T>RA","MAN","Shinganapur"
"S>T>RA","PATAN","Dutalwadi"
"S>T>RA","PATAN","Awarde"
"S>T>RA","PATAN","Shirshinge"
"S>T>RA","PATAN","Katewadi"
"S>T>RA","PATAN","Bambavade"
"S>T>RA","PATAN","Bharsakhale"
"S>T>RA","PATAN","Kalambe"
"S>T>RA","PATAN","Dhokawale"
"S>T>RA","PATAN","Gaymukhwadi"
"S>T>RA","PATAN","Mharwand"
"S>T>RA","PATAN","Aral"
"S>T>RA","PATAN","SUBMERGED"
"S>T>RA","PATAN","Jalu"
"S>T>RA","PATAN","Ambale"
"S>T>RA","PATAN","Tarale"
"S>T>RA","PATAN","Dhangarwadi"
"S>T>RA","PHALTAN","Bhadali  Kh."
"S>T>RA","PHALTAN","Dhaval"
"S>T>RA","PHALTAN","Dalvadi"
"S>T>RA","PHALTAN","Pirachiwadi"
"S>T>RA","PHALTAN","Andrud"
"S>T>RA","PHALTAN","Jaoli"
"S>T>RA","PHALTAN","Waghoshi"
"S>T>RA","PHALTAN","Bodkewadi"
"S>T>RA","PHALTAN","Zadakbaichiwadi"
"S>T>RA","PHALTAN","Tathavada"
"S>T>RA","PHALTAN","Tardaf"
"S>T>RA","PHALTAN","Upalave"
"S>T>RA","PHALTAN","Manewadi"
"S>T>RA","PHALTAN","Veloshi"
"S>T>RA","KHANDALA","Bhatghar"
"S>T>RA","MAN","Anubhulewadi"
"S>T>RA","MAN","Shripanvan"
"S>T>RA","MAN","Gherewadi"
"S>T>RA","MAN","Garadachiwadi (varugad)"
"S>T>RA","MAN","Kalaskarwadi (kulakjai)"
"S>T>RA","MAN","Thadale"
"S>T>RA","MAN","Bijavadi"
"S>T>RA","MAN","Khandyachiwadi(varugad)\n"
"S>T>RA","MAN","Rajavadi"
"S>T>RA","MAN","Ugalyachiwadi (varugad)"
"S>T>RA","MAN","Parkhandi"
"S>T>RA","MAN","Mohi"
"S>T>RA","MAN","Kulakjai"
"S>T>RA","MAN","Shindi kh"
"S>T>RA","MAN","Khokade"
"S>T>RA","MAN","Takewadi (Andhali)"
"S>T>RA","MAN","Gadewadi"
"S>T>RA","MAN","Danavalewadi"
"S>T>RA","MAN","Dangirewadi"
"S>T>RA","MAN","Bhandavali"
"S>T>RA","MAN","Wawarhire"
"S>T>RA","MAN","Dangirewadi"
"S>T>RA","MAN","Bothe"
"S>T>RA","MAN","Pangari"
"S>T>RA","MAN","Khutbav"
"S>T>RA","MAN","Andhali"
"S>T>RA","MAN","Malavadi"
"S>T>RA","MAN","Bidal"
"S>T>RA","MAN","Virobanagar"
"S>T>RA","MAN","Bodake"
"S>T>RA","MAN","Sokasan"
"S>T>RA","MAN","Mardi"
"S>T>RA","MAN","Injabav"
"S>T>RA","MAN","Vadgaon"
"S>T>RA","MAN","Shiravali"
"S>T>RA","MAN","Bhalavadi"
"S>T>RA","MAN","Sambhukhed"
"S>T>RA","MAN","Satrewadi (malavadi)"
"S>T>RA","MAN","Kasarwadi (Andhali)"
"S>T>RA","MAN","Paryanti"
"S>T>RA","MAN","Shevari"
"S>T>RA","MAN","Dahivadi (NP)"
"S>T>RA","MAN","Ranand"
"S>T>RA","MAN","Hawaldarwadi (paryanti)"
"S>T>RA","MAN","Shindi Bk."
"S>T>RA","MAN","Kolewadi"
"S>T>RA","MAN","Karkhel"
"S>T>RA","MAN","Mahimangad"
"S>T>RA","MAN","Jashi"
"S>T>RA","MAN","Ranjani"
"S>T>RA","MAN","Palashi"
"S>T>RA","MAN","Warkute mhaswad"
"S>T>RA","MAN","Khadaki"
"S>T>RA","MAN","Pandharwadi (mahimangad)"
"S>T>RA","MAN","Gondavale Bk."
"S>T>RA","MAN","Gondavale kh."
"S>T>RA","MAN","Pingali Bk"
"S>T>RA","MAN","Ukirde"
"S>T>RA","MAN","Bhatki"
"S>T>RA","MAN","Mhaswad (M Cl)"
"S>T>RA","MAN","Swarupkhanwadi (mahimangad)"
"S>T>RA","MAN","Dhuldev"
"S>T>RA","MAN","Divadi (mahimangad)"
"S>T>RA","MAN","Mankarnawadi"
"S>T>RA","MAN","Pingali Kh."
"S>T>RA","MAN","Waki"
"S>T>RA","MAN","Lodhavade"
"S>T>RA","MAN","Pimpari"
"S>T>RA","MAN","Hingani"
"S>T>RA","MAN","Kiraksal"
"S>T>RA","MAN","Divad"
"S>T>RA","MAN","Dhamani"
"S>T>RA","MAN","Virali"
"S>T>RA","MAN","Mahabaleshwar wadi"
"S>T>RA","MAN","Kalchondi"
"S>T>RA","MAN","Shenwadi"
"S>T>RA","PATAN","Tolewadi"
"S>T>RA","PATAN","Jyotibachiwadi"
"S>T>RA","PATAN","Urul"
"S>T>RA","PATAN","Mendheghar"
"S>T>RA","PATAN","Digewadi"
"S>T>RA","PATAN","Goshatwadi"
"S>T>RA","PATAN","Karate"
"S>T>RA","PATAN","Vanzole"
"S>T>RA","PATAN","Bodakewadi"
"S>T>RA","PATAN","Thomase"
"S>T>RA","PATAN","Lugadewadi"
"S>T>RA","PATAN","Tamkade"
"S>T>RA","PATAN","Mulgaon"
"S>T>RA","PATAN","Dongarobachiwadi"
"S>T>RA","PATAN","Tripudi"
"S>T>RA","PATAN","Nadoli"
"S>T>RA","PATAN","Donichawada"
"S>T>RA","PATAN","Kondhavale"
"S>T>RA","PATAN","Adul"
"S>T>RA","PATAN","Kavarwadi"
"S>T>RA","PATAN","Banpethwadi"
"S>T>RA","PATAN","Girewadi"
"S>T>RA","PATAN","Subhashnagar"
"S>T>RA","PATAN","Yeradwadi"
"S>T>RA","PATAN","Padharwadi Telewadi"
"S>T>RA","PATAN","Nisare"
"S>T>RA","PATAN","Abdarwadi"
"S>T>RA","PATAN","Malharpeth"
"S>T>RA","PATAN","Govare"
"S>T>RA","PATAN","Chafer"
"S>T>RA","PATAN","Vihe"
"S>T>RA","PATAN","Harugdewadi"
"S>T>RA","PATAN","Shedgewadi"
"S>T>RA","PATAN","Zakade"
"S>T>RA","PATAN","Lendhori"
"S>T>RA","PATAN","Taliye"
"S>T>RA","PATAN","Kadoli"
"S>T>RA","PATAN","Chopadi"
"S>T>RA","PATAN","Gunjali"
"S>T>RA","PATAN","Maneri"
"S>T>RA","PATAN","Karale"
"S>T>RA","PATAN","Saikade"
"S>T>RA","PATAN","Manewadi"
"S>T>RA","PATAN","Gudhe"
"S>T>RA","PATAN","Taygadewadi"
"S>T>RA","PATAN","Jinti"
"S>T>RA","PATAN","Satar"
"S>T>RA","PATAN","Karpewadi"
"S>T>RA","PATAN","Kolekarwadi"
"S>T>RA","PATAN","Bhosgaon"
"S>T>RA","PATAN","Pachupatewadi"
"S>T>RA","PATAN","Morewadi (kuthare)"
"S>T>RA","PATAN","Kumbhargaon"
"S>T>RA","PATAN","Shibewadi"
"S>T>RA","PATAN","Boragewadi"
"S>T>RA","PATAN","Vaichalwadi"
"S>T>RA","PATAN","Modakwadi"
"S>T>RA","PATAN","Pawarwadi"
"S>T>RA","PATAN","Umarkanchan"
"S>T>RA","PATAN","Marathwadi"
"S>T>RA","PATAN","Retharekarwadi"
"S>T>RA","PATAN","Pagewadi"
"S>T>RA","PATAN","Petekarwadi"
"S>T>RA","PATAN","Bamanwadi"
"S>T>RA","PATAN","Nigade"
"S>T>RA","PATAN","Ghatewadi"
"S>T>RA","PATAN","Padekarwadi"
"S>T>RA","PATAN","Kusavade"
"S>T>RA","PATAN","Kadave Kh"
"S>T>RA","PATAN","SUBMERGED"
"S>T>RA","PATAN","Maloshi"
"S>T>RA","PATAN","Kushi"
"S>T>RA","PATAN","Kadave  Bk."
"S>T>RA","PATAN","Dangistewadi"
"S>T>RA","PATAN","Murud"
"S>T>RA","PATAN","Sawarghar"
"S>T>RA","PATAN","Gorewadi"
"S>T>RA","PATAN","Nune"
"S>T>RA","PATAN","Konjavade"
"S>T>RA","PATAN","Dicholi"
"S>T>RA","PATAN","Nivade"
"S>T>RA","PATAN","SUBMERGED"
"S>T>RA","PATAN","Tondoshi"
"S>T>RA","PATAN","Bhudakewadi"
"S>T>RA","PATAN","Jambhekarwadi"
"S>T>RA","PATAN","SUBMERGED"
"S>T>RA","PATAN","Rahude"
"S>T>RA","PATAN","Dhadamwadi"
"S>T>RA","PATAN","Nahimbe"
"S>T>RA","PATAN","Mirgaon"
"S>T>RA","PATAN","Virewadi"
"S>T>RA","PATAN","Sadawaghapur"
"S>T>RA","PATAN","Maulinagar"
"S>T>RA","PATAN","Chavanwadi"
"S>T>RA","PATAN","Khivashi"
"S>T>RA","PATAN","Keloli"
"S>T>RA","PATAN","Ghanbi"
"S>T>RA","PATAN","Ghanav"
"S>T>RA","PATAN","Mendhoshi"
"S>T>RA","PATAN","Pathavade"
"S>T>RA","PATAN","Vatole"
"S>T>RA","PATAN","SUBMERGED"
"S>T>RA","PATAN","Jalagewadi"
"S>T>RA","PATAN","Padloshi"
"S>T>RA","PATAN","Torane"
"S>T>RA","PATAN","Nanegaon kh."
"S>T>RA","PATAN","Ambavane"
"S>T>RA","PATAN","Nanegaon bk."
"S>T>RA","PATAN","Humbarli"
"S>T>RA","PATAN","Chiteghar"
"S>T>RA","PATAN","SUBMERGED"
"S>T>RA","PATAN","Dhayati"
"S>T>RA","PATAN","Vajegaon"
"S>T>RA","PATAN","Jaichiwadi"
"S>T>RA","PATAN","Mathanewadi"
"S>T>RA","PATAN","Kamargaon"
"S>T>RA","PATAN","Kharadwadi"
"S>T>RA","PATAN","Tamkane"
"S>T>RA","PATAN","Saltewadi"
"S>T>RA","PATAN","Ghatmatha"
"S>T>RA","PATAN","Jadhavwadi"
"S>T>RA","PATAN","Bibi"
"S>T>RA","PATAN","Karvat"
"S>T>RA","PATAN","Devghar tarf patan"
"S>T>RA","PATAN","Chafal"
"S>T>RA","PATAN","Gokul tarf helwak"
"S>T>RA","PATAN","Deshmukhwadi"
"S>T>RA","PATAN","Bondri"
"S>T>RA","PATAN","Gadhav  khop"
"S>T>RA","PATAN","Ker"
"S>T>RA","PATAN","Kocharewadi"
"S>T>RA","PATAN","Majgaon"
"S>T>RA","PATAN","Khonoli"
"S>T>RA","PATAN","Wagjaiwadi"
"S>T>RA","PATAN","Shivandeshwar"
"S>T>RA","PATAN","Vajegaon"
"S>T>RA","PATAN","Dervan"
"S>T>RA","PATAN","Mhavashi"
"S>T>RA","PATAN","Dadholi"
"S>T>RA","PATAN","Gamewadi"
"S>T>RA","PATAN","Rasati"
"S>T>RA","PATAN","Kemase"
"S>T>RA","PATAN","Baje"
"S>T>RA","PATAN","Thankal"
"S>T>RA","PATAN","Surul"
"S>T>RA","PATAN","Pimpaloshi"
"S>T>RA","PATAN","Katvadi"
"S>T>RA","PATAN","Gheradategad"
"S>T>RA","PATAN","Bopoli"
"S>T>RA","PATAN","Mastewadi"
"S>T>RA","PATAN","Sadawaghapur"
"S>T>RA","PATAN","Shinganwadi"
"S>T>RA","PATAN","Shiral"
"S>T>RA","PATAN","Marul tarf patan"
"S>T>RA","PATAN","Yerad"
"S>T>RA","PATAN","Kavadewadi"
"S>T>RA","PATAN","Nanel"
"S>T>RA","PATAN","Yerphale"
"S>T>RA","PATAN","Nechal"
"S>T>RA","PATAN","Helwak"
"S>T>RA","PATAN","Patan (NP)"
"S>T>RA","PATAN","Kaloli"
"S>T>RA","PATAN","Waghane"
"S>T>RA","PATAN","Nade"
"S>T>RA","PATAN","Killemorgiri"
"S>T>RA","PATAN","Naralwadi"
"S>T>RA","PATAN","Belavade kh."
"S>T>RA","PATAN","Ambrule"
"S>T>RA","PATAN","Navasarwadi"
"S>T>RA","PATAN","Aadev Kh."
"S>T>RA","PATAN","Navadi"
"S>T>RA","PATAN","Khilarwadi"
"S>T>RA","PATAN","Vetalwadi"
"S>T>RA","PATAN","Adadev"
"S>T>RA","PATAN","Nav"
"S>T>RA","PATAN","Donglewadi"
"S>T>RA","PATAN","Sangwad"
"S>T>RA","PATAN","Morgiri"
"S>T>RA","PATAN","Siddheshwar Nagar"
"S>T>RA","PATAN","Risawad"
"S>T>RA","PATAN","Maundrul haveli"
"S>T>RA","PATAN","Jamdadwadi & chaugulewadi"
"S>T>RA","PATAN","Kolane"
"S>T>RA","PATAN","Chopdarwadi"
"S>T>RA","PATAN","Chougulewadi"
"S>T>RA","PATAN","Gawalinagar"
"S>T>RA","PATAN","Kokisare"
"S>T>RA","PATAN","Gavhanwadi"
"S>T>RA","PATAN","Vadi kotawade"
"S>T>RA","PATAN","Paparde Bk"
"S>T>RA","PATAN","Sonaichiwadi"
"S>T>RA","PATAN","Kasrund"
"S>T>RA","KHATAV","Wakeshwar"
"S>T>RA","KHATAV","Vadkhal"
"S>T>RA","KHATAV","Bombale"
"S>T>RA","KHATAV","Loni"
"S>T>RA","KHATAV","Kokarale"
"S>T>RA","KHATAV","Dhakarwadi"
"S>T>RA","KHATAV","Hingane"
"S>T>RA","KHATAV","Ambheri"
"S>T>RA","KHATAV","Bhosare"
"S>T>RA","KHATAV","Dambhewadi"
"S>T>RA","KHATAV","Dalmodi"
"S>T>RA","KHATAV","Naikachiwadi"
"S>T>RA","JAOLI","Nandgane"
"S>T>RA","MAHABALESHWAR","Devasare"
"S>T>RA","PATAN","Pethshivapur"
"S>T>RA","PATAN","Sulewadi"
"S>T>RA","PATAN","Gothane"
"S>T>RA","PATAN","Shindewadi"
"S>T>RA","PATAN","Paparde Kh"
"S>T>RA","PATAN","Marali"
"S>T>RA","PATAN","Pachgani"
"S>T>RA","PATAN","Bahe"
"S>T>RA","PATAN","Garawade"
"S>T>RA","PATAN","Dhavade"
"S>T>RA","PATAN","Ambrag"
"S>T>RA","PATAN","Marul haveli"
"S>T>RA","PATAN","Sonavade"
"S>T>RA","PATAN","Mala"
"S>T>RA","PATAN","Natoshi"
"S>T>RA","PATAN","Divashi bk."
"S>T>RA","PATAN","Kalkewadi"
"S>T>RA","PATAN","Humbarwadi"
"S>T>RA","PATAN","Atoli"
"S>T>RA","PATAN","Bahule"
"S>T>RA","PATAN","Guteghar"
"S>T>RA","PATAN","Davari"
"S>T>RA","PATAN","Gokul tarf patan"
"S>T>RA","PATAN","Dhajgaon"
"S>T>RA","PATAN","Dikshi"
"S>T>RA","PATAN","Mahind"
"S>T>RA","PATAN","Kodal"
"S>T>RA","PATAN","Ambeghar tarf marli"
"S>T>RA","PATAN","Salave"
"S>T>RA","PATAN","Telewadi"
"S>T>RA","PATAN","Kahir"
"S>T>RA","PATAN","Bacholi"
"S>T>RA","PATAN","Jarewadi"
"S>T>RA","PATAN","Korivale"
"S>T>RA","PATAN","Asawalewadi"
"S>T>RA","PATAN","Banpuri"
"S>T>RA","PATAN","Ekavadewadi"
"S>T>RA","PATAN","Palashi"
"S>T>RA","PATAN","Humbarne"
"S>T>RA","PATAN","Shitapwadi"
"S>T>RA","PATAN","Tamine"
"S>T>RA","PATAN","Mandrulkole Kh"
"S>T>RA","PATAN","Shidrukwadi"
"S>T>RA","PATAN","Sutarwadi"
"S>T>RA","PATAN","Manyachiwadi"
"S>T>RA","PATAN","Tupewadi"
"S>T>RA","PATAN","Maldan"
"S>T>RA","PATAN","Khale"
"S>T>RA","PATAN","Udhavane"
"S>T>RA","PATAN","Janugdewadi"
"S>T>RA","PATAN","Bagalwadi"
"S>T>RA","PATAN","Paneri"
"S>T>RA","PATAN","Ambavade kh."
"S>T>RA","PATAN","Sanbur"
"S>T>RA","PATAN","Kadhane"
"S>T>RA","PATAN","Ruvale"
